source_id,tier,source_label,item_count,bibliographic_status,identifier_status,redistribution_status,notes
RES-SRC-2508,research,Speech Perception in Noise and Cognitive Skills in Children With Varying Degrees of Music Training.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2509,research,Speech Perception in Noise and Listening Effort of Older Adults With Nonlinear Frequency Compression Hearing Aids.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2510,research,"Speech Perception in Noise and Medial Olivocochlear Reflex: Effects of Age, Speech Stimulus, and Response-Related Variables.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2511,research,Speech Perception in Noise With Formant Enhancement for Older Listeners.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2512,research,Speech Perception Outcomes in Cochlear Implant Users Undergoing Remote Versus In-Person Programming: A Systematic Review and Meta Analysis.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2513,research,Speech Perception Performance in Cochlear Implant Recipients Correlates to the Number and Synchrony of Excited Auditory Nerve Fibers Derived From Electrically Evoked Compound Action Potentials.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2514,research,Speech Perception Skills of Children With Speech Sound Disorders: A Systematic Review and Meta-Analysis.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2515,research,Speech Perception Training in Children: The Retention of Benefits and Booster Training.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2516,research,Speech Perception with Noise Vocoding and Background Noise: An EEG and Behavioral Study.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2517,research,Speech Perception with Spectrally Non-overlapping Maskers as Measure of Spectral Resolution in Cochlear Implant Users.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2518,research,Speech Performance Following Intraoperative Correction of Cochlear Implant Electrode Array Tip Fold-Overs.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2519,research,Speech Production Accuracy and Variability in Monolingual and Bilingual Children With Cochlear Implants: A Comparison to Their Peers With Normal Hearing.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2520,research,Speech prosody perception in cochlear implant users with and without residual hearing.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2521,research,Speech quality and stable gain trade-offs in adaptive feedback cancellation for hearing aids.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2522,research,Speech Quality Perception in Unilateral Cochlear Implant Users With Single-Sided Deafness.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2523,research,"Speech rate, rate-matching, and intelligibility in early-implanted cochlear implant users.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2524,research,Speech Recognition Abilities in Normal-Hearing Children 4 to 12 Years of Age in Stationary and Interrupted Noise.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2525,research,Speech Recognition and Parent Ratings From Auditory Development Questionnaires in Children Who Are Hard of Hearing.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2526,research,Speech recognition and real-ear-measured amplification in hearing-aid users with various grades of hearing loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2527,research,Speech Recognition and Spatial Hearing in Young Adults With Down Syndrome: Relationships With Hearing Thresholds and Auditory Working Memory.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2528,research,Speech Recognition as a Function of Age and Listening Experience in Adult Cochlear Implant Users.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2529,research,Speech Recognition in Noise in Single-Sided Deaf Cochlear Implant Children on Using Adaptive Digital Microphone Technology.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2530,research,Speech Recognition in Noise in Single-Sided Deaf Cochlear Implant Recipients Using Digital Remote Wireless Microphone Technology.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2531,research,Speech recognition in noise under hearing protection: A computational study of the combined effects of hearing loss and hearing protector attenuation.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2532,research,Speech Recognition Outcomes in Adults With Slim Straight and Slim Modiolar Cochlear Implant Electrode Arrays.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2533,research,Speech recognition with cochlear implants as a function of the number of channels: Effects of electrode placement.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2534,research,Speech Recognition With Informational and Energetic Maskers in Patients With Single-Sided Deafness After Cochlear Implantation.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2535,research,Speech Understanding and Sound Source Localization by Cochlear Implant Listeners Using a Pinna-Effect Imitating Microphone and an Adaptive Beamformer.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2536,research,Speech Understanding in Modulated Noise and Speech Maskers as a Function of Cognitive Status in Older Adults.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2537,research,Speech Understanding in Noise Under Different Attentional Demands in Children With Typical Hearing and Cochlear Implants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2538,research,Speech Understanding With Bimodal Stimulation Is Determined by Monaural Signal to Noise Ratios: No Binaural Cue Processing Involved.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2539,research,Speech With Pauses Sounds Deceptive to Listeners With and Without Hearing Impairment.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2540,research,"Speech, Language, Hearing, and Otopathology Results From the International Smith-Magenis Syndrome Patient Registry.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2541,research,"Speech, Sign, or Both? Factors Influencing Caregivers' Communication Method Decision Making for Deaf/Hard of Hearing Children.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2542,research,"Speech, Spatial and Qualities of Hearing Scale (SSQ) and Spatial Hearing Questionnaire (SHQ) Changes Over Time in Adults With Simultaneous Cochlear Implants.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2543,research,Speech-in-Noise and Quality-of-Life Measures in School-Aged Children With Normal Hearing and With Unilateral Hearing Loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2544,research,Speech-in-Noise Assessment in the Routine Audiologic Test Battery: Relationship to Perceived Auditory Disability.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
